ID,gender,seniors,month,payment_method,bill
5286-YHCVC,Male,0,72,Bank transfer (automatic),104.8
6424-ELEYH,Female,0,3,Credit card (automatic),74.75
4391-RESHN,Male,0,23,Mailed check,104.05
9115-YQHGA,Male,0,40,Electronic check,51.1
4462-CYWMH,Male,1,62,Bank transfer (automatic),89.8
8963-MQVYN,Female,0,22,Electronic check,20.55
2458-EOMRE,Female,0,11,Bank transfer (automatic),64.05
9334-GWGOW,Male,1,7,Electronic check,74.85
6821-BUXUX,Female,0,13,Electronic check,96.65
5028-HTLJB,Male,1,1,Mailed check,20.05
9801-GDWGV,Female,0,39,Electronic check,103.45
6542-LWGXJ,Male,0,3,Mailed check,25
5567-GZKQY,Male,0,58,Credit card (automatic),20.3
1222-LRYKO,Male,0,6,Mailed check,26.35
2320-JRSDE,Female,0,1,Electronic check,19.9
2087-QAREY,Female,0,22,Mailed check,54.7
0601-WZHJF,Male,0,14,Electronic check,46.35
4423-JWZJN,Male,0,64,Credit card (automatic),90.25
5143-WMWOG,Male,0,1,Electronic check,19.95
6490-FGZAT,Male,0,6,Mailed check,20.65
5393-RXQSZ,Male,0,1,Electronic check,79.6
7452-FOLON,Male,0,39,Bank transfer (automatic),25.45
2320-TZRRH,Female,0,20,Mailed check,19.5
0231-LXVAP,Male,0,1,Electronic check,75.9
9444-JTXHZ,Male,0,1,Electronic check,76.2
4942-VZZOM,Male,0,64,Credit card (automatic),66.15
5510-BOIUJ,Male,0,1,Mailed check,19.25
7502-BNYGS,Female,0,46,Credit card (automatic),69.1
4291-HYEBC,Female,1,28,Electronic check,39.1
6147-CBCRA,Female,0,33,Mailed check,20.05
6047-SUHPR,Male,0,39,Electronic check,59.8
4471-KXAUH,Female,0,42,Electronic check,84.3
9752-ZNQUT,Female,0,1,Electronic check,48.6
7638-QVMVY,Female,0,7,Electronic check,79
1576-PFZIW,Male,1,70,Credit card (automatic),105.35
5666-MBJPT,Male,0,65,Bank transfer (automatic),25.1
7312-XSBAT,Male,0,1,Electronic check,49.75
3096-GKWEB,Male,0,18,Electronic check,94.75
2371-JQHZZ,Male,0,24,Electronic check,93
0674-GCDXG,Male,0,63,Bank transfer (automatic),71.9
1121-QSIVB,Female,0,44,Mailed check,77.55
4396-KLSEH,Male,0,4,Electronic check,19.85
3244-DCJWY,Female,0,1,Electronic check,70.25
2824-MYYBN,Female,0,37,Electronic check,95.25
0875-CABNR,Female,1,10,Credit card (automatic),84.6
6345-HOVES,Male,0,34,Bank transfer (automatic),25.05
8318-LCNBW,Male,0,35,Credit card (automatic),53.15
6469-QJKZW,Female,0,4,Electronic check,20.15
0147-ESWWR,Female,1,39,Electronic check,101.25
1217-VASWC,Male,1,43,Bank transfer (automatic),100.55
7812-FZHPE,Female,0,17,Mailed check,24.1
6370-ZVHDV,Female,0,61,Bank transfer (automatic),25.3
5915-DGNVC,Female,0,49,Electronic check,71.8
6260-XLACS,Male,0,4,Mailed check,19.7
3566-CAAYU,Female,0,64,Electronic check,49.85
4983-CCWMC,Male,0,3,Mailed check,69.6
9103-CXVOK,Male,0,1,Electronic check,19.75
2896-TBNBE,Male,0,40,Electronic check,80.8
4797-AXPXK,Female,0,1,Electronic check,60
5229-PRWKT,Male,0,8,Electronic check,86.55
6982-UQZLY,Female,1,1,Mailed check,20.85
2522-WLNSF,Female,1,34,Bank transfer (automatic),64.2
3841-CONLJ,Female,0,1,Electronic check,35
5057-LCOUI,Female,0,39,Electronic check,50.75
0193-ESZXP,Female,1,58,Credit card (automatic),105.5
4475-NVTLU,Male,0,45,Electronic check,19.2
4369-HTUIF,Male,1,6,Bank transfer (automatic),85.15
9386-LDCZR,Male,0,43,Credit card (automatic),90.65
9585-KKMFD,Male,0,41,Mailed check,20
5399-ZIMKF,Male,0,5,Electronic check,74.65
0336-KXKFK,Male,0,72,Credit card (automatic),61.2
5619-XZZKR,Male,0,4,Mailed check,19.95
3948-FVVRP,Male,0,9,Mailed check,54.8
5327-XOKKY,Male,1,72,Credit card (automatic),73.45
0983-TATYJ,Female,0,33,Mailed check,51.45
1813-JYWTO,Female,0,72,Bank transfer (automatic),80.45
0156-FVPTA,Male,0,22,Electronic check,54.2
1984-FCOWB,Female,0,70,Electronic check,109.5
0654-HMSHN,Male,0,21,Electronic check,104.4
6719-OXYBR,Male,0,15,Electronic check,85.3
3312-ZWLGF,Male,1,29,Electronic check,79.3
6476-YHMGA,Female,0,15,Bank transfer (automatic),76.5
5287-QWLKY,Male,1,71,Credit card (automatic),105.1
0795-XCCTE,Male,1,72,Bank transfer (automatic),25.4
0168-XZKBB,Female,0,19,Electronic check,86.85
3785-NRHYR,Male,0,1,Mailed check,19.65
5196-SGOAK,Female,0,1,Electronic check,75.7
4537-DKTAL,Female,0,2,Electronic check,45.55
7072-MBHEV,Female,1,11,Credit card (automatic),78.1
5602-BVFMK,Female,0,12,Mailed check,19.3
6297-NOOPG,Female,0,70,Electronic check,110.5
1891-UAWWU,Female,1,20,Electronic check,90.8
8204-TIFGJ,Female,0,23,Bank transfer (automatic),20.3
8050-DVOJX,Male,1,49,Credit card (automatic),81.35
6108-OQZDQ,Female,0,4,Electronic check,97.95
0363-QJVFX,Male,0,32,Credit card (automatic),108.15
8903-XEBGX,Male,0,2,Electronic check,55.3
8169-SAEJD,Male,1,69,Credit card (automatic),56.55
9840-DVNDC,Male,0,6,Credit card (automatic),80.5
1089-XZWHH,Female,0,24,Mailed check,19.7
2325-WINES,Female,0,32,Credit card (automatic),104.05
6064-ZATLR,Female,0,27,Bank transfer (automatic),52.85
3096-JRDSO,Female,1,27,Bank transfer (automatic),104.3
7824-PANSQ,Male,0,58,Bank transfer (automatic),80.65
8042-JVNFH,Male,0,1,Mailed check,71.35
9648-BCHKM,Female,0,18,Credit card (automatic),24.65
2888-ADFAO,Female,0,47,Bank transfer (automatic),21.3
8707-HOEDG,Female,0,70,Electronic check,110.2
3374-LXDEV,Female,0,13,Electronic check,89.4
4072-IPYLT,Female,0,36,Credit card (automatic),51.05
7167-PCEYD,Male,0,67,Mailed check,19.8
4936-YPJNK,Female,0,10,Mailed check,19.9
1580-BMCMR,Male,1,19,Electronic check,87.3
4817-KEQSP,Female,0,71,Bank transfer (automatic),19.85
6408-WHTEF,Male,0,72,Mailed check,89.4
9251-AWQGT,Female,0,48,Mailed check,20
8749-CLJXC,Male,0,1,Mailed check,20.05
7989-VCQOH,Male,0,18,Electronic check,83.25
5049-GLYVG,Male,0,1,Mailed check,20.6
4199-QHJNM,Male,1,67,Bank transfer (automatic),102.9
8882-TLVRW,Male,0,69,Mailed check,39.1
5883-GTGVD,Male,0,19,Electronic check,99.95
5135-GRQJV,Male,1,72,Mailed check,114.5
2384-OVPSA,Female,1,38,Mailed check,20.2
1371-WEPDS,Male,1,40,Electronic check,55.8
3580-GICBM,Female,0,61,Mailed check,24.2
4817-QRJSX,Female,0,10,Credit card (automatic),81
9730-DRTMJ,Male,0,32,Credit card (automatic),72.8
4686-UXDML,Female,0,21,Credit card (automatic),99.85
3349-ANQNH,Female,1,59,Electronic check,99.5
2398-YPMUR,Female,1,13,Electronic check,70.15
0932-YIXYU,Female,0,47,Credit card (automatic),20.25
7480-SPLEF,Male,0,69,Bank transfer (automatic),26
7636-XUHWW,Male,0,2,Credit card (automatic),19.9
1431-CYWMH,Female,0,22,Bank transfer (automatic),19.05
5937-EORGB,Male,1,15,Electronic check,96.5
6349-JDHQP,Female,0,53,Credit card (automatic),19.85
5539-HIVAK,Female,1,28,Mailed check,25.7
5847-MXBEO,Male,0,22,Mailed check,20.3
9985-MWVIX,Female,0,1,Mailed check,70.15
4583-PARNH,Male,1,16,Electronic check,91.55
1116-FRYVH,Female,0,48,Mailed check,39.4
1421-HCERK,Male,1,30,Bank transfer (automatic),105.7
9633-XQABV,Female,0,3,Electronic check,70.25
0716-BQNDX,Male,1,57,Electronic check,93.75
1265-XTECC,Female,1,68,Credit card (automatic),96.55
1183-CANVH,Female,0,23,Bank transfer (automatic),60
1972-XMUWV,Female,0,65,Credit card (automatic),59.8
8679-LZBMD,Male,0,44,Bank transfer (automatic),90.65
3407-JMJQQ,Female,0,71,Bank transfer (automatic),109
6252-DFGTK,Female,0,37,Credit card (automatic),68.1
1539-LNKHM,Female,0,12,Mailed check,20.4
8645-KOMJQ,Male,0,69,Bank transfer (automatic),81.95
0289-IVARM,Female,0,35,Electronic check,60.55
9761-XUJWD,Male,0,5,Bank transfer (automatic),65.6
4057-FKCZK,Male,0,58,Bank transfer (automatic),82.5
4291-TPNFG,Male,0,72,Bank transfer (automatic),82.3
6087-YPWHO,Male,0,72,Mailed check,68.15
3090-QFUVD,Female,0,1,Credit card (automatic),20.3
2237-ZFSMY,Female,0,39,Electronic check,95.55
1722-LDZJS,Male,0,53,Credit card (automatic),20.2
1818-ESQMW,Female,0,27,Electronic check,89.2
4871-JTKJF,Female,1,1,Electronic check,69.65
1415-YFWLT,Female,1,1,Electronic check,89.3
7401-RUBNK,Female,0,18,Electronic check,74.8
0506-YLVKJ,Male,0,46,Mailed check,20.2
8661-BOYNW,Female,0,72,Credit card (automatic),84.4
6711-VTNRE,Female,0,36,Electronic check,87.55
4815-GBTCD,Female,0,4,Electronic check,25.15
2805-AUFQN,Female,0,25,Credit card (automatic),19.8
0980-PVMRC,Female,0,40,Electronic check,50.85
7233-DRTRF,Male,0,63,Electronic check,102.4
3500-RMZLT,Female,1,15,Mailed check,96.3
3873-NFTGI,Male,0,14,Credit card (automatic),55.5
1162-ECVII,Male,1,72,Bank transfer (automatic),109.75
7048-GXDAY,Male,0,39,Electronic check,106.4
8571-ZCMCX,Female,0,47,Credit card (automatic),60
1169-WCVAK,Male,0,19,Credit card (automatic),88.8
4548-SDBKE,Female,0,5,Electronic check,85.2
8066-POXGX,Female,0,13,Electronic check,35.1
7129-CAKJW,Female,0,17,Bank transfer (automatic),80.05
8695-ARGXZ,Male,1,34,Electronic check,75.55
3570-YUEKJ,Female,0,42,Electronic check,49.55
4143-OOBWZ,Male,0,5,Electronic check,81.3
1555-HAPSU,Female,0,71,Credit card (automatic),23.9
1697-NVVGY,Male,1,19,Bank transfer (automatic),66.4
7854-EKTJL,Female,0,2,Electronic check,19.6
8464-EETCQ,Male,0,57,Credit card (automatic),18.8
2419-FSORS,Male,0,72,Electronic check,108.4
8132-YPVBX,Female,0,6,Mailed check,85.95
9102-IAYHT,Female,0,17,Electronic check,85.45
6754-LZUKA,Male,0,61,Bank transfer (automatic),80.9
3422-LYEPQ,Male,0,1,Electronic check,71
8099-MZPUJ,Male,0,48,Credit card (automatic),111.8
0787-LHDYT,Male,0,16,Credit card (automatic),20.6
2642-DTVCO,Male,1,9,Electronic check,85.05
0374-IOEGQ,Female,0,3,Electronic check,44.6
4361-JEIVL,Male,0,1,Electronic check,44.4
3197-NNYNB,Male,0,65,Credit card (automatic),105.1
3396-DKDEL,Female,0,70,Credit card (automatic),115.15
1752-OZXFY,Male,0,60,Mailed check,59.8
9066-QRSDU,Female,0,69,Electronic check,26.3
9112-WSNPU,Female,1,35,Electronic check,70.55
9867-NNXLC,Female,0,22,Mailed check,20.05
5321-NTRKC,Male,0,66,Bank transfer (automatic),79.85
1363-TXLSL,Male,1,1,Electronic check,70.3
9507-EXLTT,Female,0,1,Bank transfer (automatic),79.35
3161-GETRM,Male,0,34,Credit card (automatic),90.05
0402-OAMEN,Female,0,72,Bank transfer (automatic),24.45
6933-VLYFX,Male,0,31,Electronic check,59.95
6754-WKSHP,Male,0,30,Bank transfer (automatic),25.35
9846-GKXAS,Female,0,9,Bank transfer (automatic),90.8
6017-PPLPX,Male,0,20,Electronic check,70.45
4976-LNFVV,Male,1,19,Credit card (automatic),34.3
5055-MGMGF,Female,0,65,Electronic check,105.05
4641-FROLU,Female,0,30,Mailed check,19.3
2862-JVEOY,Male,0,6,Mailed check,19.15
2969-QWUBZ,Female,0,2,Electronic check,51.4
9822-BIIGN,Male,0,53,Electronic check,71.85
2077-MPJQO,Male,1,7,Electronic check,75.4
1534-OULXE,Female,0,61,Bank transfer (automatic),49.7
7136-RVDTZ,Male,1,70,Electronic check,45.25
2971-SGAFL,Female,0,13,Electronic check,78.75
1480-IVEVR,Male,1,35,Bank transfer (automatic),81.6
2905-KFQUV,Female,0,2,Credit card (automatic),70.4
4581-SSPWD,Female,0,3,Electronic check,75.8
3370-HXOPH,Female,0,3,Electronic check,76.1
9391-YZEJW,Female,0,62,Bank transfer (automatic),94
9958-MEKUC,Male,0,72,Credit card (automatic),103.95
0281-CNTZX,Male,0,63,Bank transfer (automatic),19.95
6927-WTFIV,Male,1,20,Credit card (automatic),71.3
4118-CEVPF,Female,1,35,Bank transfer (automatic),110.8
3398-ZOUAA,Male,1,21,Electronic check,69.1
9114-VEPUF,Male,0,62,Electronic check,96.1
7876-BEUTG,Female,0,15,Mailed check,48.8
2338-BQEZT,Female,0,55,Credit card (automatic),50.55
9873-MNDKV,Female,0,11,Mailed check,44.65
0378-NHQXU,Female,0,17,Electronic check,88.25
8241-JUIQO,Female,0,61,Bank transfer (automatic),19.45
2194-IIQOF,Female,0,71,Credit card (automatic),89.3
4512-ZUIYL,Female,0,2,Bank transfer (automatic),70
9631-RXVJM,Male,0,35,Mailed check,19.25
9584-EXCDZ,Female,0,17,Bank transfer (automatic),70.5
7969-AULMZ,Female,0,21,Electronic check,97.35
5093-FEGLU,Female,0,47,Bank transfer (automatic),19.65
2621-UDNLU,Female,0,3,Mailed check,20.85
7526-IVLYU,Male,0,3,Mailed check,19.65
2428-HYUNX,Male,1,44,Credit card (automatic),19.35
9214-EKVXR,Female,0,1,Mailed check,44
3410-MHHUM,Female,0,44,Electronic check,94.4
0568-ONFPC,Male,0,5,Bank transfer (automatic),25.9
0733-VUNUW,Male,0,24,Bank transfer (automatic),55.65
4550-EVXNY,Female,0,1,Electronic check,69.65
2122-YWVYA,Female,0,18,Electronic check,75.4
2968-SSGAA,Female,0,10,Electronic check,100.6
2296-DKZFP,Female,0,65,Bank transfer (automatic),71
4844-JJWUY,Female,1,1,Electronic check,86
6777-TGHTM,Female,0,53,Credit card (automatic),106.95
8909-BOLNL,Male,0,3,Mailed check,21.2
6603-YRDCJ,Male,0,33,Mailed check,61.05
3538-WZPHD,Male,0,3,Electronic check,29.6
3229-USWAR,Female,0,34,Bank transfer (automatic),79.95
2138-VFAPZ,Female,0,14,Mailed check,19.7
6131-JLWZM,Female,0,13,Mailed check,20.3
4785-QRJHC,Male,1,46,Bank transfer (automatic),59.9
0269-XFESX,Male,0,23,Mailed check,24.35
1709-EJDOX,Female,0,47,Mailed check,19.75
4316-XCSLJ,Male,0,17,Mailed check,50.3
8610-WFCJF,Female,0,49,Electronic check,95.6
9693-XMUOB,Male,1,59,Electronic check,50.25
0383-CLDDA,Female,0,69,Credit card (automatic),85.35
4905-JEFDW,Male,0,11,Electronic check,41.6
2709-UQGNP,Male,0,10,Mailed check,51.65
3549-ZTMNH,Male,0,12,Bank transfer (automatic),24
7881-INRLC,Male,0,45,Credit card (automatic),100.85
8033-ATFAS,Female,0,39,Mailed check,59.85
1635-NZATJ,Male,1,71,Credit card (automatic),25.45
0562-HKHML,Male,0,71,Credit card (automatic),23.9
8277-RVRSV,Female,0,33,Credit card (automatic),24.15
9943-VSZUV,Male,1,67,Mailed check,75.7
0117-LFRMW,Male,0,37,Bank transfer (automatic),40.2
6172-FECYY,Male,0,49,Electronic check,84.5
7054-ENNGU,Female,0,9,Mailed check,50.85
1455-HFBXA,Male,0,52,Credit card (automatic),91.6
9402-CXWPL,Female,0,70,Electronic check,98.9
1628-BIZYP,Male,0,1,Electronic check,85
1965-AKTSX,Female,1,14,Electronic check,78.95
0082-LDZUE,Male,0,1,Mailed check,44.3
4786-UKSNZ,Male,0,1,Mailed check,20.2
5343-SGUBI,Female,0,52,Mailed check,80.2
0856-NAOES,Male,0,6,Mailed check,60.9
1976-AZZPJ,Male,0,7,Mailed check,34.2
7248-VZQLC,Female,1,47,Bank transfer (automatic),85.2
6156-UZDLF,Female,0,26,Credit card (automatic),87.15
3099-OONVS,Male,0,25,Electronic check,54.3
9500-WBGRP,Male,0,69,Mailed check,19.1
5183-KLYEM,Female,0,72,Credit card (automatic),112.75
5144-PQCDZ,Male,0,4,Mailed check,19.95
8514-VZHEB,Male,0,59,Mailed check,19.5
6625-IUTTT,Male,0,67,Bank transfer (automatic),65.55
9355-NPPFS,Female,1,26,Electronic check,78.8
0068-FIGTF,Female,0,27,Mailed check,78.2
5965-GGPRW,Male,0,72,Bank transfer (automatic),105.25
8035-PWSEV,Female,0,6,Electronic check,89.25
2236-HILPA,Male,0,62,Credit card (automatic),20.65
1840-BIUOG,Male,0,20,Electronic check,68.7
1356-MKYSK,Male,0,6,Credit card (automatic),78.65
6080-LNESI,Male,0,51,Mailed check,24.75
1830-IPXVJ,Female,0,61,Credit card (automatic),19.75
5828-DWPIL,Male,1,62,Electronic check,89.1
8398-TBIYD,Female,0,72,Bank transfer (automatic),84.7
0011-IGKFF,Male,1,13,Electronic check,98
4192-GORJT,Male,0,5,Electronic check,94.45
6496-SLWHQ,Male,1,3,Electronic check,105
9912-GVSEQ,Female,1,26,Electronic check,93.85
2931-FSOHN,Male,1,13,Electronic check,59.9
9418-RUKPH,Female,0,38,Mailed check,19.95
5383-MMTWC,Female,1,8,Electronic check,84
9971-ZWPBF,Male,1,34,Electronic check,108.9
4712-AUQZO,Male,0,18,Mailed check,33.6
9711-FJTBX,Male,0,56,Mailed check,85.85
2908-ZTPNF,Female,0,36,Bank transfer (automatic),34.85
7240-ETPTR,Female,0,9,Electronic check,48.75
2202-CUYXZ,Male,0,1,Electronic check,84.85
5995-OIGLP,Male,0,12,Mailed check,56.65
8421-WZOOW,Female,1,57,Credit card (automatic),95.3
6261-RCVNS,Female,0,42,Credit card (automatic),73.9
7951-QKZPL,Female,0,33,Mailed check,24.5
1414-YADCW,Male,0,70,Bank transfer (automatic),84.6
8756-RDDLT,Female,0,68,Electronic check,44.95
2862-PFNIK,Male,0,1,Electronic check,24.7
5816-QVHRX,Female,0,37,Credit card (automatic),100.3
4430-YHXGG,Female,0,4,Mailed check,25.45
6888-SBYAI,Male,0,1,Mailed check,50.7
7395-XWZOY,Male,0,20,Credit card (automatic),55
7169-YWAMK,Male,0,72,Bank transfer (automatic),68.4
3640-PHQXK,Female,0,31,Electronic check,89.9
6877-LGWXO,Male,1,18,Electronic check,78.55
6859-RKMZJ,Male,0,11,Bank transfer (automatic),55.05
2729-VNVAP,Female,0,33,Credit card (automatic),19.8
2957-JIRMN,Female,1,62,Electronic check,84.45
2049-BAFNW,Female,0,1,Mailed check,35.9
3842-QTGDL,Male,0,16,Bank transfer (automatic),80.75
7163-OCEQI,Male,0,22,Mailed check,78.65
9782-LGXMC,Female,0,49,Bank transfer (automatic),61.75
5975-BAICR,Male,0,36,Credit card (automatic),63.7
8019-ENHXU,Male,0,42,Electronic check,99.45
5167-GBFRE,Male,1,4,Bank transfer (automatic),25.2
9033-EOXWV,Female,0,12,Mailed check,74.05
4673-KKSLS,Female,0,31,Electronic check,87.6
4853-OITSN,Male,0,5,Electronic check,89.15
9800-OUIGR,Male,0,66,Credit card (automatic),20
1324-NLTJE,Female,1,15,Credit card (automatic),55
2324-EFHVG,Male,0,64,Bank transfer (automatic),104.4
7094-MSZAO,Male,0,10,Credit card (automatic),20.05
1522-VVDMG,Male,0,7,Electronic check,89.75
6907-CQGPN,Male,0,29,Electronic check,34.3
0780-XNZFN,Male,0,57,Bank transfer (automatic),20.65
0239-OXEXL,Female,0,46,Mailed check,84.25
2675-IJRGJ,Male,0,53,Bank transfer (automatic),19.65
7049-GKVZY,Female,0,17,Credit card (automatic),79.85
8577-QSOCG,Female,0,38,Mailed check,20.2
3721-CNZHX,Male,0,15,Mailed check,19.8
0212-ISBBF,Female,0,22,Electronic check,50.35
9185-TQCVP,Male,0,14,Electronic check,85.15
3585-YNADK,Female,0,57,Bank transfer (automatic),74.6
5271-DBYSJ,Male,1,11,Credit card (automatic),79.15
1099-GODLO,Female,0,1,Mailed check,20.35
6828-HMKWP,Male,0,12,Bank transfer (automatic),21.05
5567-WSELE,Male,1,3,Electronic check,94.6
1472-TNCWL,Male,0,36,Electronic check,94.7
8063-RJYNF,Male,0,16,Electronic check,94.25
0687-ZVTHB,Male,0,65,Credit card (automatic),72.45
2080-GKCWQ,Male,0,2,Electronic check,74.95
9661-ACXBS,Female,0,42,Electronic check,105.2
2193-SFWQW,Male,0,72,Bank transfer (automatic),111.95
5656-JAMLX,Male,0,62,Bank transfer (automatic),19.85
3462-BJQQA,Female,0,6,Electronic check,89.75
0442-TDYUO,Male,0,48,Mailed check,20.05
6733-LRIZX,Male,0,35,Electronic check,108.95
9503-XJUME,Male,0,52,Credit card (automatic),19.65
4367-NHWMM,Female,0,1,Mailed check,24.9
3727-RJMEO,Male,0,6,Electronic check,82.85
3779-OSWCF,Female,0,71,Credit card (automatic),93.2
6736-DHUQI,Female,0,67,Bank transfer (automatic),84.8
3915-ODIYG,Male,1,60,Electronic check,71.75
1360-RCYRT,Male,0,23,Bank transfer (automatic),30.35
2724-FJDYW,Male,0,39,Bank transfer (automatic),54.85
4451-RWASJ,Male,0,15,Mailed check,19.5
6646-VRFOL,Male,1,53,Electronic check,103.85
3460-TJBWI,Male,0,24,Mailed check,24.2
5917-HBSDW,Female,0,37,Electronic check,19.35
5685-IIXLY,Female,0,5,Electronic check,83.6
5671-UUNXD,Female,1,50,Electronic check,100.65
0956-ACVZC,Female,0,54,Credit card (automatic),94.1
2325-NBPZG,Female,0,3,Electronic check,74.55
4250-ZBWLV,Male,0,68,Electronic check,108.45
4482-FTFFX,Male,0,5,Electronic check,56.15
8859-DZTGQ,Male,0,33,Mailed check,20.35
0440-MOGPM,Female,0,41,Electronic check,80.55
0020-JDNXP,Female,0,34,Mailed check,61.25
3752-CQSJI,Female,0,13,Mailed check,20.45
5025-GOOKI,Female,0,20,Credit card (automatic),18.9
4698-KVLLG,Female,1,51,Credit card (automatic),19.6
5095-AESKG,Female,0,3,Credit card (automatic),91.5
2887-JPYLU,Female,0,41,Bank transfer (automatic),45.2
4770-QAZXN,Female,0,13,Credit card (automatic),19.45
4896-CPRPF,Male,0,35,Bank transfer (automatic),25.45
1871-MOWRM,Male,0,12,Bank transfer (automatic),80.85
9714-EDSUC,Male,0,4,Mailed check,94.9
2027-OAQQC,Female,0,43,Bank transfer (automatic),49.05
0282-NVSJS,Female,1,12,Mailed check,29.3
9090-SGQXL,Male,1,68,Electronic check,105.3
6595-YGXIT,Male,1,25,Electronic check,88.95
7353-YOWFP,Female,0,7,Mailed check,20.25
9835-ZIITK,Male,1,66,Electronic check,110.85
8008-ESFLK,Female,0,53,Electronic check,110.5
7537-CBQUZ,Male,1,63,Bank transfer (automatic),109.4
1555-DJEQW,Female,0,70,Bank transfer (automatic),114.2
5649-TJHOV,Male,1,27,Bank transfer (automatic),36.5
0519-XUZJU,Female,0,1,Mailed check,70.75
3363-EWLGO,Female,0,5,Mailed check,19.95
4750-UKWJK,Female,1,37,Mailed check,19.6
6338-AVWCY,Male,0,3,Mailed check,40.15
1689-YQBYY,Female,0,12,Electronic check,76.6
4487-ZYJZK,Female,0,38,Credit card (automatic),19.6
2959-FENLU,Female,0,9,Credit card (automatic),85.3
0708-LGSMF,Male,0,13,Electronic check,65.85
9253-QXKBE,Male,1,29,Electronic check,94.45
7634-HLQJR,Female,0,47,Credit card (automatic),20.05
0487-RPVUM,Male,0,61,Bank transfer (automatic),99.4
4079-ULGFR,Male,0,16,Mailed check,20
2516-XSJKX,Female,0,41,Electronic check,78.45
0057-QBUQH,Female,0,43,Electronic check,25.1
9445-SZLCH,Female,0,36,Bank transfer (automatic),97.35
6599-SFQVE,Female,0,6,Electronic check,55
8331-ZXFOE,Female,0,58,Credit card (automatic),71.1
4003-FUSHP,Male,0,19,Credit card (automatic),61.55
0356-ERHVT,Male,0,11,Bank transfer (automatic),45.9
7325-ENZFI,Female,0,39,Bank transfer (automatic),40.3
4884-ZTHVF,Female,1,8,Electronic check,87.1
3920-HIHMQ,Female,0,26,Mailed check,49.5
3055-OYMSE,Female,1,53,Credit card (automatic),73.8
0613-WUXUM,Female,0,70,Mailed check,19.2
7568-PODML,Male,0,1,Mailed check,45.3
4458-KVRBJ,Male,0,59,Mailed check,25
5349-IECLD,Male,0,2,Electronic check,94.95
1397-XKKWR,Male,0,7,Mailed check,35.3
3945-GFWQL,Female,0,12,Electronic check,44.55
8097-OMULG,Male,0,59,Credit card (automatic),76.75
6013-BHCAW,Male,0,61,Bank transfer (automatic),81
0401-WDBXM,Male,0,72,Bank transfer (automatic),105.55
3387-PLKUI,Female,0,13,Mailed check,18.8
6096-EGVTU,Female,0,64,Mailed check,24.9
3797-VTIDR,Male,0,1,Electronic check,23.45
5081-NWSUP,Female,0,10,Mailed check,64.9
2580-ATZSQ,Female,0,65,Bank transfer (automatic),61.35
8085-MSNLK,Female,0,62,Mailed check,113.95
9691-HKOVS,Female,0,55,Electronic check,90.15
9881-VCZEP,Female,0,25,Electronic check,54.1
9526-BIHHD,Male,0,1,Mailed check,29.7
8757-TFHHJ,Male,0,1,Credit card (automatic),49.8
